code,system
K151.00,readv2
K151z00,readv2
K151000,readv2
K151200,readv2
K152000,readv2
K153.11,readv2
K15y000,readv2
K152.00,readv2
K152z00,readv2
Kyu5000,readv2
K152y00,readv2
11315.0,med
11447.0,med
11585.0,med
22682.0,med
23776.0,med
29460.0,med
30068.0,med
32787.0,med
3469.0,med
4897.0,med
72686.0,med
N30.1,icd10
N30.2,icd10
